cores,cm-ebpf,cm-LKM,unimon-ebpf,unimon-LKM,unimon-noinv,unimon-inv,nitro-ebpf,nitro-LKM,nitro-noinv,nitro-inv
1,3.11,5.05,1.88,3.70,3.31,3.10,4.76,9.01,6.62,6.58
